cutomer_id,item_purchased,category,purchase_amount,size,color,review_rating,shipping_type,payment_method
2355,Blouse,Clothing,78,M,Blue,4.8,Next Day Air,Venmo
2356,Skirt,Clothing,35,S,Purple,4.1,Next Day Air,Cash
2357,Backpack,Accessories,58,M,Gray,3,Free Shipping,Debit Card
2358,Shirt,Clothing,67,L,Cyan,4.2,2-Day Shipping,Credit Card
2359,Sweater,Clothing,93,L,Pink,3.8,Standard,Credit Card
2360,Scarf,Accessories,81,S,Gold,3.3,2-Day Shipping,Bank Transfer
2361,Handbag,Accessories,80,L,Silver,4.7,2-Day Shipping,Venmo
2362,Scarf,Accessories,64,M,Gray,4.3,2-Day Shipping,Credit Card
2363,Jeans,Clothing,41,M,Brown,2.7,Standard,Credit Card
2364,Socks,Clothing,79,XL,Pink,4.2,Express,Cash
2365,Sunglasses,Accessories,60,L,Maroon,4.2,Free Shipping,PayPal
2366,Sneakers,Footwear,91,S,Peach,2.5,Next Day Air,Venmo
2367,Shoes,Footwear,66,L,Brown,3.6,Express,Credit Card
2368,Socks,Clothing,85,L,Green,3.4,Standard,Bank Transfer
2369,Sunglasses,Accessories,38,M,Lavender,3.3,Standard,Debit Card
2370,Sweater,Clothing,23,M,Cyan,4.6,Standard,PayPal
2371,Shoes,Footwear,71,M,Black,3.9,Store Pickup,Venmo
2372,Socks,Clothing,25,M,Charcoal,3.7,Next Day Air,Debit Card
2373,Boots,Footwear,39,XL,Silver,3.1,Express,PayPal
2374,Hoodie,Clothing,20,M,Gray,4.9,Express,Debit Card
2375,Gloves,Accessories,73,L,Peach,4.7,Standard,Debit Card
2376,Backpack,Accessories,63,L,Peach,2.9,Next Day Air,Credit Card
2377,Gloves,Accessories,94,XL,Cyan,4.1,Express,Cash
2378,Blouse,Clothing,94,L,Magenta,4,Next Day Air,Cash
2379,Scarf,Accessories,71,L,Teal,2.7,Store Pickup,PayPal
2380,Hat,Accessories,77,M,Peach,4,2-Day Shipping,Debit Card
2381,Scarf,Accessories,66,M,Black,2.5,Next Day Air,PayPal
2382,Sandals,Footwear,23,M,Teal,4.5,Free Shipping,PayPal
2383,Sweater,Clothing,60,M,Turquoise,3.9,Express,Debit Card
2384,Backpack,Accessories,72,L,Gold,4.9,2-Day Shipping,Bank Transfer
2385,Blouse,Clothing,35,L,Green,3.3,2-Day Shipping,PayPal
2386,Scarf,Accessories,31,M,Brown,3.8,Express,PayPal
2387,Socks,Clothing,33,L,Blue,2.9,Standard,Venmo
2388,Hat,Accessories,95,M,Gold,4,2-Day Shipping,Debit Card
2389,Dress,Clothing,68,M,Peach,4.1,Store Pickup,Debit Card
2390,Coat,Outerwear,87,M,Violet,3.1,Store Pickup,Bank Transfer
2391,Shirt,Clothing,64,XL,Yellow,4.6,Express,Debit Card
2392,Shirt,Clothing,74,M,Black,4.6,Next Day Air,Bank Transfer
2393,Jeans,Clothing,62,L,Silver,2.6,2-Day Shipping,Cash
2394,Socks,Clothing,97,M,Brown,5,2-Day Shipping,PayPal
2395,Sandals,Footwear,47,L,Peach,2.9,2-Day Shipping,Debit Card
2396,Blouse,Clothing,83,M,Cyan,3.5,2-Day Shipping,PayPal
2397,Shirt,Clothing,82,M,Olive,3.7,2-Day Shipping,Venmo
2398,Sunglasses,Accessories,26,L,Black,2.9,Store Pickup,Venmo
2399,Jacket,Outerwear,81,M,Orange,4.3,Free Shipping,Bank Transfer
2400,Dress,Clothing,44,L,Beige,3.2,Store Pickup,Cash
2401,Sunglasses,Accessories,88,M,Peach,4.2,Next Day Air,Credit Card
2402,Boots,Footwear,76,M,Pink,4.2,Standard,PayPal
2403,Scarf,Accessories,89,M,Brown,3.8,Free Shipping,Cash
2404,Shorts,Clothing,22,M,Magenta,4.4,Standard,Debit Card
2405,Shorts,Clothing,33,L,Cyan,3.1,2-Day Shipping,Credit Card
2406,Jeans,Clothing,97,XL,Silver,5,Standard,Debit Card
2407,Scarf,Accessories,57,M,Indigo,4.7,Standard,PayPal
2408,Shorts,Clothing,38,M,Beige,3,Express,Credit Card
2409,Sneakers,Footwear,55,XL,Black,4.2,Next Day Air,Debit Card
2410,Jewelry,Accessories,37,L,Yellow,3,Store Pickup,Cash
2411,Shoes,Footwear,43,M,Maroon,3.7,Free Shipping,PayPal
2412,Hoodie,Clothing,96,M,Cyan,2.7,Free Shipping,Cash
2413,Jacket,Outerwear,51,M,Pink,4.3,2-Day Shipping,Bank Transfer
2414,Shorts,Clothing,95,XL,Violet,2.7,2-Day Shipping,Bank Transfer
2415,Socks,Clothing,26,M,Lavender,3.7,Next Day Air,Credit Card
2416,Coat,Outerwear,34,XL,Lavender,4.3,Standard,Bank Transfer
2417,Sandals,Footwear,83,S,Black,4,Next Day Air,Credit Card
2418,Backpack,Accessories,24,M,Olive,3.3,Standard,Venmo
2419,Pants,Clothing,69,S,Indigo,4,Next Day Air,Cash
2420,Sweater,Clothing,40,M,Blue,2.7,Next Day Air,Credit Card
2421,Jacket,Outerwear,87,S,Green,4.2,Free Shipping,PayPal
2422,Sneakers,Footwear,46,L,Pink,4.6,Standard,Debit Card
2423,Jewelry,Accessories,82,M,Peach,4.8,Store Pickup,Credit Card
2424,Backpack,Accessories,81,M,Purple,2.8,Free Shipping,Credit Card
2425,Jewelry,Accessories,57,M,Peach,4.5,Next Day Air,Bank Transfer
2426,Shoes,Footwear,49,S,Olive,3,2-Day Shipping,Bank Transfer
2427,Jacket,Outerwear,42,M,Olive,4.6,Free Shipping,Debit Card
2428,Jacket,Outerwear,26,M,Purple,3.3,Standard,Cash
2429,T-shirt,Clothing,38,M,Violet,4.4,Next Day Air,Debit Card
2430,Sneakers,Footwear,57,XL,Maroon,4.4,Standard,Credit Card
2431,Jacket,Outerwear,100,XL,White,4.3,Express,Cash
2432,Hoodie,Clothing,73,S,Olive,3.4,Express,Bank Transfer
2433,Jacket,Outerwear,66,M,Peach,2.8,Store Pickup,Venmo
2434,T-shirt,Clothing,73,M,Blue,3.4,Standard,Cash
2435,Gloves,Accessories,45,M,Brown,5,Store Pickup,Credit Card
2436,Sneakers,Footwear,27,S,Black,4.5,Free Shipping,Cash
2437,T-shirt,Clothing,24,M,Yellow,2.7,Store Pickup,Credit Card
2438,Sneakers,Footwear,59,XL,Magenta,3.4,Store Pickup,Credit Card
2439,Jeans,Clothing,20,S,Cyan,3.4,Express,Venmo
2440,Handbag,Accessories,44,M,Maroon,2.8,Standard,Bank Transfer
2441,Socks,Clothing,90,M,Red,4.7,Standard,Bank Transfer
2442,Jewelry,Accessories,36,M,Black,4.7,Free Shipping,Credit Card
2443,Blouse,Clothing,95,L,Violet,4.7,Free Shipping,Debit Card
2444,Backpack,Accessories,30,M,Green,3.4,2-Day Shipping,Bank Transfer
2445,Scarf,Accessories,65,S,Gold,3.7,Express,Debit Card
2446,Scarf,Accessories,96,M,Brown,4.1,Store Pickup,Cash
2447,Shirt,Clothing,65,L,Peach,2.9,2-Day Shipping,Credit Card
2448,Pants,Clothing,47,L,Peach,3.2,Store Pickup,Venmo
2449,Hat,Accessories,25,S,Violet,3,Free Shipping,PayPal
2450,Coat,Outerwear,56,S,Violet,4.1,Express,Venmo
2451,T-shirt,Clothing,76,M,Magenta,4.5,Standard,Venmo
2452,Socks,Clothing,60,M,Purple,3.4,Store Pickup,Venmo
2453,Shirt,Clothing,67,L,Purple,4.1,Express,Bank Transfer
2454,Sweater,Clothing,95,XL,Cyan,4.6,Store Pickup,Cash
2455,Gloves,Accessories,72,M,Magenta,4.6,Express,Venmo
2456,Belt,Accessories,98,L,Lavender,3.4,Express,Cash
2457,Jeans,Clothing,83,M,Green,3.3,2-Day Shipping,PayPal
2458,Handbag,Accessories,37,M,Maroon,3.6,2-Day Shipping,Cash
2459,T-shirt,Clothing,85,L,Turquoise,4.6,Free Shipping,Bank Transfer
2460,Socks,Clothing,36,L,Violet,4.3,2-Day Shipping,Cash
2461,Jeans,Clothing,36,S,Lavender,4,Store Pickup,Credit Card
2462,Scarf,Accessories,86,L,Red,4.8,Next Day Air,Credit Card
2463,Pants,Clothing,99,XL,Orange,4.3,Standard,Bank Transfer
2464,Blouse,Clothing,21,XL,Indigo,3.3,Standard,Cash
2465,Jacket,Outerwear,84,L,Teal,2.8,Express,Cash
2466,Sandals,Footwear,63,M,Brown,4.4,Free Shipping,Bank Transfer
2467,Shorts,Clothing,84,S,Pink,3.7,Express,Cash
2468,Shorts,Clothing,72,M,Lavender,3.6,Express,Credit Card
2469,Skirt,Clothing,21,L,Cyan,3.7,2-Day Shipping,Venmo
2470,Sandals,Footwear,92,M,Yellow,5,Standard,PayPal
2471,Blouse,Clothing,72,XL,Pink,2.7,Next Day Air,Credit Card
2472,Sandals,Footwear,83,M,Gray,4.3,Store Pickup,Cash
2473,Shirt,Clothing,73,M,Peach,4.1,Standard,Credit Card
2474,Socks,Clothing,98,M,Red,2.6,Next Day Air,Cash
2475,T-shirt,Clothing,76,M,Olive,3.2,Store Pickup,Bank Transfer
2476,Dress,Clothing,43,S,Lavender,3.5,Next Day Air,Venmo
2477,Hat,Accessories,60,M,Turquoise,3.7,Next Day Air,Cash
2478,Gloves,Accessories,40,L,Turquoise,3.8,2-Day Shipping,PayPal
2479,Socks,Clothing,93,S,Maroon,4.8,2-Day Shipping,Bank Transfer
2480,Dress,Clothing,98,S,Olive,4.2,Standard,Credit Card
2481,Socks,Clothing,91,XL,Maroon,2.9,Next Day Air,Credit Card
2482,Belt,Accessories,92,XL,Cyan,2.9,Free Shipping,Debit Card
2483,Handbag,Accessories,87,S,Peach,4.8,Next Day Air,Credit Card
2484,Skirt,Clothing,96,S,Teal,2.9,Standard,Debit Card
2485,Hoodie,Clothing,97,M,Green,4.8,2-Day Shipping,Cash
2486,Blouse,Clothing,55,M,Beige,4.6,2-Day Shipping,Bank Transfer
2487,Jeans,Clothing,58,L,Magenta,4.4,Store Pickup,Credit Card
2488,Boots,Footwear,21,L,Violet,3,Next Day Air,PayPal
2489,Handbag,Accessories,82,XL,Charcoal,4.4,Express,PayPal
2490,Coat,Outerwear,34,M,Green,3.9,Express,Venmo
2491,Blouse,Clothing,78,M,Gray,4,Free Shipping,Cash
2492,Handbag,Accessories,47,M,Magenta,2.5,Express,Bank Transfer
2493,Sunglasses,Accessories,96,S,Silver,4.1,Next Day Air,Bank Transfer
2494,Socks,Clothing,23,S,Beige,4.8,2-Day Shipping,Venmo
2495,Shoes,Footwear,27,S,Peach,2.6,Store Pickup,Debit Card
2496,Backpack,Accessories,37,XL,Orange,3.1,Free Shipping,Credit Card
2497,Scarf,Accessories,79,S,Yellow,3.2,Store Pickup,Credit Card
2498,Backpack,Accessories,40,M,Violet,4.2,Standard,Bank Transfer
2499,Coat,Outerwear,39,S,Green,2.6,Next Day Air,Cash
2500,Hoodie,Clothing,73,L,Pink,3.1,Next Day Air,Cash
2501,Gloves,Accessories,84,M,Violet,2.9,Store Pickup,Cash
2502,Shorts,Clothing,94,M,Violet,4.6,Free Shipping,Venmo
2503,Skirt,Clothing,47,L,Pink,4.1,Standard,PayPal
2504,Boots,Footwear,77,M,Violet,2.5,Store Pickup,Debit Card
2505,Shorts,Clothing,94,M,Turquoise,4,Store Pickup,Cash
2506,Handbag,Accessories,75,M,Cyan,3.5,Express,PayPal
2507,Dress,Clothing,82,XL,Orange,4.4,Free Shipping,Venmo
2508,Shoes,Footwear,36,M,Cyan,2.9,Store Pickup,Credit Card
2509,Sneakers,Footwear,90,XL,Indigo,3.1,2-Day Shipping,Debit Card
2510,Socks,Clothing,48,M,Black,4.4,Free Shipping,Bank Transfer
2511,Jacket,Outerwear,42,L,Purple,4.4,Standard,Credit Card
2512,Backpack,Accessories,33,M,Cyan,2.7,Store Pickup,PayPal
2513,Socks,Clothing,63,M,Green,4.9,Free Shipping,Credit Card
2514,Handbag,Accessories,53,L,Teal,3.5,2-Day Shipping,Cash
2515,Hat,Accessories,37,L,Teal,4.8,Free Shipping,PayPal
2516,Blouse,Clothing,92,M,Magenta,4.2,2-Day Shipping,Cash
2517,Shorts,Clothing,73,XL,Brown,4.6,Standard,Debit Card
2518,Shirt,Clothing,38,L,Orange,2.9,Standard,Venmo
2519,Boots,Footwear,51,XL,Blue,4,Store Pickup,Venmo
2520,Jacket,Outerwear,90,L,Magenta,4.9,Standard,Credit Card
2521,Jacket,Outerwear,56,L,Magenta,3.1,Next Day Air,Cash
2522,Handbag,Accessories,33,M,Magenta,4.4,Standard,PayPal
2523,Belt,Accessories,53,S,Olive,2.5,2-Day Shipping,Debit Card
2524,Handbag,Accessories,24,S,Cyan,3.4,Express,Bank Transfer
2525,Coat,Outerwear,59,M,Purple,3.7,Express,Credit Card
2526,Sweater,Clothing,72,M,Purple,4.2,Standard,PayPal
2527,Shorts,Clothing,28,S,Peach,3.4,Express,PayPal
2528,Pants,Clothing,36,M,Gold,3.6,Express,Bank Transfer
2529,Jewelry,Accessories,47,S,Peach,4.7,2-Day Shipping,Debit Card
2530,Gloves,Accessories,62,M,Magenta,4.7,Next Day Air,Bank Transfer
2531,Skirt,Clothing,98,S,Cyan,3.6,Free Shipping,Debit Card
2532,Sandals,Footwear,28,M,Violet,4.6,Free Shipping,Cash
2533,Socks,Clothing,86,S,Charcoal,2.6,Next Day Air,Debit Card
2534,Jewelry,Accessories,46,S,Blue,3.1,Standard,Cash
2535,Sunglasses,Accessories,42,XL,Red,3.2,Free Shipping,Cash
2536,Coat,Outerwear,80,S,Purple,3.9,Express,Bank Transfer
2537,Belt,Accessories,39,L,Gray,4.9,Express,PayPal
2538,Coat,Outerwear,49,M,Purple,4.1,2-Day Shipping,PayPal
2539,Scarf,Accessories,32,M,Silver,4.2,Next Day Air,Credit Card
2540,Sandals,Footwear,73,M,Purple,4.1,Next Day Air,Cash
2541,Belt,Accessories,42,M,Charcoal,3.9,Free Shipping,Debit Card
2542,Scarf,Accessories,58,M,Silver,2.7,Next Day Air,Venmo
2543,Jewelry,Accessories,22,M,White,3.7,Express,PayPal
2544,Scarf,Accessories,56,L,Peach,2.7,Next Day Air,PayPal
2545,Pants,Clothing,70,M,Red,2.5,Next Day Air,Venmo
2546,Shoes,Footwear,50,L,Olive,3.9,Free Shipping,Debit Card
2547,Boots,Footwear,21,L,Gray,3,Express,Credit Card
2548,Jacket,Outerwear,97,M,Beige,3.2,2-Day Shipping,Cash
2549,Backpack,Accessories,63,L,Pink,3.8,Standard,Credit Card
2550,Jacket,Outerwear,60,M,Red,2.7,Standard,Debit Card
2551,Boots,Footwear,52,XL,Peach,3,Store Pickup,Debit Card
2552,Shoes,Footwear,32,M,Maroon,4.1,Next Day Air,Debit Card
2553,Belt,Accessories,48,XL,Purple,3.2,2-Day Shipping,Credit Card
2554,Jewelry,Accessories,25,M,Maroon,4.5,Store Pickup,Venmo
2555,Jewelry,Accessories,68,M,Gray,4.3,Store Pickup,Debit Card
2556,Pants,Clothing,74,M,Gray,3.5,Standard,Credit Card
2557,T-shirt,Clothing,88,XL,Magenta,3.1,Standard,Bank Transfer
2558,Shorts,Clothing,23,L,Cyan,3.9,Standard,PayPal
2559,Hoodie,Clothing,32,M,Silver,2.7,Express,PayPal
2560,Belt,Accessories,71,S,Green,4,Free Shipping,Debit Card
2561,Boots,Footwear,62,M,Violet,2.7,Next Day Air,Debit Card
2562,Hoodie,Clothing,20,L,Magenta,2.7,Free Shipping,Debit Card
2563,Shorts,Clothing,62,XL,Yellow,4.7,Standard,Cash
2564,Backpack,Accessories,81,XL,Gray,4.5,Standard,Venmo
2565,Scarf,Accessories,90,L,Indigo,3,2-Day Shipping,Bank Transfer
2566,Socks,Clothing,43,S,Indigo,3.6,Store Pickup,Venmo
2567,Handbag,Accessories,38,S,Yellow,3.3,Standard,PayPal
2568,Sunglasses,Accessories,25,XL,Gold,4.3,Store Pickup,Cash
2569,T-shirt,Clothing,98,XL,Green,4.3,Express,PayPal
2570,Dress,Clothing,75,M,Charcoal,4.8,Free Shipping,Bank Transfer
2571,Sneakers,Footwear,27,XL,Olive,4,Store Pickup,PayPal
2572,Sunglasses,Accessories,27,L,Black,3.5,Standard,Cash
2573,Blouse,Clothing,42,M,Silver,3.9,Next Day Air,Bank Transfer
2574,T-shirt,Clothing,90,M,Red,4.4,Store Pickup,Bank Transfer
2575,Hat,Accessories,63,M,Brown,4.6,2-Day Shipping,Credit Card
2576,Shorts,Clothing,96,M,Silver,4,Express,PayPal
2577,Hoodie,Clothing,40,M,Silver,4.2,Free Shipping,Debit Card
2578,Socks,Clothing,39,L,Black,4.5,Next Day Air,Bank Transfer
2579,Sunglasses,Accessories,48,M,Purple,3.9,Free Shipping,Cash
2580,Blouse,Clothing,20,M,Purple,3.7,Express,Venmo
2581,Jeans,Clothing,29,S,Turquoise,3.6,Store Pickup,Bank Transfer
2582,Dress,Clothing,81,M,Gold,4.7,Express,Credit Card
2583,Dress,Clothing,98,S,Indigo,3.6,2-Day Shipping,Venmo
2584,Jeans,Clothing,93,M,Lavender,2.5,Next Day Air,Cash
2585,Socks,Clothing,30,L,Blue,2.9,Store Pickup,Bank Transfer
2586,Sunglasses,Accessories,37,L,Maroon,4.4,Free Shipping,Debit Card
2587,Coat,Outerwear,28,L,Yellow,4.6,Express,Credit Card
2588,Scarf,Accessories,29,M,Purple,3.7,Express,PayPal
2589,Backpack,Accessories,49,M,Peach,3.2,Free Shipping,Venmo
2590,Pants,Clothing,53,M,Silver,4.9,2-Day Shipping,PayPal
2591,Gloves,Accessories,66,M,Turquoise,5,Free Shipping,Venmo
2592,Jacket,Outerwear,61,S,Olive,3.3,Express,Cash
2593,Shorts,Clothing,23,XL,Peach,4.4,Store Pickup,Venmo
2594,Pants,Clothing,36,S,Indigo,4.7,Store Pickup,Bank Transfer
2595,Skirt,Clothing,81,L,Indigo,3.6,Free Shipping,Cash
2596,Blouse,Clothing,56,XL,Maroon,3.2,Free Shipping,Bank Transfer
2597,Shirt,Clothing,78,L,Black,3,Next Day Air,Credit Card
2598,Jewelry,Accessories,25,XL,Teal,4.4,Store Pickup,Venmo
2599,Backpack,Accessories,86,XL,Olive,3.3,Express,Debit Card
2600,Jewelry,Accessories,99,M,Gold,3.4,Express,Credit Card
2601,Belt,Accessories,83,M,Gray,3.9,Express,Bank Transfer
2602,Dress,Clothing,33,L,Orange,2.9,Store Pickup,Cash
2603,Coat,Outerwear,44,M,Black,2.9,Free Shipping,Venmo
2604,Dress,Clothing,58,M,Teal,2.7,2-Day Shipping,Cash
2605,Sweater,Clothing,54,M,Beige,3.4,Store Pickup,Debit Card
2606,Hoodie,Clothing,93,M,White,3.7,2-Day Shipping,Venmo
2607,Shoes,Footwear,98,L,Turquoise,4.7,Standard,Bank Transfer
2608,Shoes,Footwear,36,XL,Teal,3.1,Express,PayPal
2609,Jacket,Outerwear,68,L,Orange,4.2,2-Day Shipping,Credit Card
2610,Backpack,Accessories,95,M,Black,3,Store Pickup,Debit Card
2611,Jeans,Clothing,93,M,Violet,3.1,Express,Cash
2612,Jacket,Outerwear,99,L,Maroon,4.2,2-Day Shipping,Cash
2613,Sunglasses,Accessories,22,M,Turquoise,3.8,Next Day Air,Venmo
2614,Gloves,Accessories,88,M,Gold,2.9,Express,Bank Transfer
2615,Jacket,Outerwear,65,M,Turquoise,4.2,Express,Bank Transfer
2616,T-shirt,Clothing,62,M,Maroon,3.1,2-Day Shipping,Debit Card
2617,Sandals,Footwear,55,XL,Purple,3.6,Express,Cash
2618,Shorts,Clothing,97,S,Maroon,4.8,Standard,Bank Transfer
2619,Handbag,Accessories,77,L,Brown,4.1,Express,Venmo
2620,Pants,Clothing,40,L,Indigo,3.9,Free Shipping,Credit Card
2621,Blouse,Clothing,23,S,Lavender,3,Standard,Debit Card
2622,Shoes,Footwear,46,M,Beige,3,Express,Bank Transfer
2623,Backpack,Accessories,75,M,Yellow,4.9,2-Day Shipping,Credit Card
2624,Shoes,Footwear,76,M,Gold,4.8,Next Day Air,Cash
2625,Dress,Clothing,59,M,Indigo,3.3,Standard,Credit Card
2626,Skirt,Clothing,51,L,Cyan,2.7,Standard,Credit Card
2627,Jacket,Outerwear,46,XL,Silver,4.2,Express,Credit Card
2628,Shirt,Clothing,26,L,Silver,3.6,Next Day Air,Bank Transfer
2629,Hoodie,Clothing,51,M,Silver,3.8,Next Day Air,Credit Card
2630,Scarf,Accessories,44,M,Peach,3.8,Free Shipping,Venmo
2631,Skirt,Clothing,82,S,Pink,4.2,Free Shipping,Cash
2632,Skirt,Clothing,44,S,Violet,2.7,Express,Cash
2633,Scarf,Accessories,27,M,Black,5,Next Day Air,Cash
2634,Sunglasses,Accessories,90,M,Purple,4.7,Next Day Air,Credit Card
2635,Sandals,Footwear,58,S,Black,3.2,Store Pickup,PayPal
2636,Hoodie,Clothing,80,XL,Peach,2.9,2-Day Shipping,PayPal
2637,Jacket,Outerwear,40,S,Magenta,4.2,Store Pickup,Venmo
2638,Pants,Clothing,23,M,Magenta,3.7,Store Pickup,PayPal
2639,Shirt,Clothing,34,S,Black,4.2,Store Pickup,Credit Card
2640,Blouse,Clothing,35,XL,Pink,2.6,Free Shipping,Debit Card
2641,Skirt,Clothing,75,L,Olive,4,Store Pickup,Venmo
2642,Sunglasses,Accessories,60,XL,Olive,2.7,Next Day Air,Bank Transfer
2643,Belt,Accessories,87,L,Peach,4,Store Pickup,Bank Transfer
2644,Gloves,Accessories,41,S,Silver,2.9,Next Day Air,Cash
2645,Pants,Clothing,83,M,Turquoise,3.3,Standard,Bank Transfer
2646,Scarf,Accessories,81,L,Olive,4,Store Pickup,Bank Transfer
2647,T-shirt,Clothing,56,S,Lavender,3.9,Next Day Air,Debit Card
2648,Shoes,Footwear,58,M,Red,3.3,2-Day Shipping,Debit Card
2649,Pants,Clothing,84,M,Gray,3.9,Next Day Air,PayPal
2650,Gloves,Accessories,21,M,Magenta,3.9,Store Pickup,Bank Transfer
2651,Socks,Clothing,35,L,Maroon,4.2,Standard,Credit Card
2652,Sneakers,Footwear,43,M,Cyan,4.6,Store Pickup,PayPal
2653,Shorts,Clothing,20,L,Cyan,3.3,2-Day Shipping,Credit Card
2654,Blouse,Clothing,36,L,Lavender,4.8,Express,Venmo
2655,Coat,Outerwear,70,S,Pink,4.1,Next Day Air,PayPal
2656,Sunglasses,Accessories,83,M,Gray,3.4,Standard,Credit Card
2657,Shorts,Clothing,76,L,Yellow,3.6,Express,Bank Transfer
2658,Dress,Clothing,81,M,Pink,2.7,Express,Credit Card
2659,Handbag,Accessories,47,XL,Indigo,3.2,Next Day Air,PayPal
2660,Boots,Footwear,35,L,Gray,4.4,2-Day Shipping,Credit Card
2661,Pants,Clothing,85,L,Yellow,4.9,Express,Venmo
2662,Boots,Footwear,96,XL,Olive,4.8,Express,Bank Transfer
2663,Skirt,Clothing,98,M,Cyan,2.8,2-Day Shipping,PayPal
2664,Sneakers,Footwear,52,L,Silver,2.9,Free Shipping,Bank Transfer
2665,Jewelry,Accessories,84,L,Silver,3.2,Store Pickup,PayPal
2666,T-shirt,Clothing,71,L,Red,3.5,Store Pickup,Venmo
2667,Sandals,Footwear,95,S,Brown,4.1,Store Pickup,Venmo
2668,Boots,Footwear,47,M,Orange,4.1,Free Shipping,Cash
2669,Coat,Outerwear,75,M,Black,4.8,Next Day Air,PayPal
2670,Belt,Accessories,28,L,Teal,2.8,Free Shipping,Credit Card
2671,Sunglasses,Accessories,44,M,Yellow,4.7,Express,Bank Transfer
2672,Sandals,Footwear,64,XL,Gray,4.8,2-Day Shipping,PayPal
2673,Boots,Footwear,28,M,Maroon,2.9,Standard,Cash
2674,Hoodie,Clothing,21,M,Olive,2.6,2-Day Shipping,Cash
2675,Hat,Accessories,41,S,Charcoal,3.3,Express,Cash
2676,Shorts,Clothing,38,M,Peach,3.4,Free Shipping,Cash
2677,Backpack,Accessories,77,M,Maroon,3.6,Free Shipping,Cash
2678,Shorts,Clothing,43,L,Olive,3.8,Next Day Air,PayPal
2679,Belt,Accessories,91,M,Magenta,3.4,2-Day Shipping,Credit Card
2680,Shorts,Clothing,68,S,Yellow,3.8,Express,Debit Card
2681,Socks,Clothing,37,L,Indigo,3.3,Next Day Air,Venmo
2682,Shoes,Footwear,23,L,Olive,4.8,Standard,Debit Card
2683,Sneakers,Footwear,65,L,Maroon,3.9,2-Day Shipping,Venmo
2684,Backpack,Accessories,30,M,Indigo,4.2,Next Day Air,Cash
2685,Dress,Clothing,45,M,Gray,4.7,Free Shipping,Credit Card
2686,Boots,Footwear,25,M,Gray,2.7,Express,Credit Card
2687,Socks,Clothing,72,M,Black,3.8,2-Day Shipping,Cash
2688,Dress,Clothing,75,M,White,3.6,2-Day Shipping,Debit Card
2689,Handbag,Accessories,63,XL,Turquoise,2.9,2-Day Shipping,Credit Card
2690,Blouse,Clothing,35,M,Orange,3.9,Standard,PayPal
2691,Belt,Accessories,32,L,Yellow,4.7,Free Shipping,Bank Transfer
2692,Pants,Clothing,25,L,Blue,3.3,2-Day Shipping,Cash
2693,Sneakers,Footwear,90,XL,Violet,4.2,Free Shipping,Debit Card
2694,Boots,Footwear,70,L,Lavender,2.6,Standard,Cash
2695,Sunglasses,Accessories,27,M,Olive,4.9,Express,Credit Card
2696,Hat,Accessories,92,M,Orange,3.6,Standard,PayPal
2697,Coat,Outerwear,20,M,White,4.7,Free Shipping,Debit Card
2698,Jacket,Outerwear,52,L,Red,3.2,Standard,Bank Transfer
2699,Hoodie,Clothing,57,M,Magenta,3.6,Store Pickup,Venmo
2700,Boots,Footwear,96,M,Violet,3.6,2-Day Shipping,Debit Card
2701,T-shirt,Clothing,68,XL,Olive,3.2,Standard,Cash
2702,Sweater,Clothing,30,L,Silver,2.8,Store Pickup,Bank Transfer
2703,Shoes,Footwear,37,L,Gray,4,Next Day Air,Debit Card
2704,Scarf,Accessories,42,XL,Olive,4.4,Free Shipping,PayPal
2705,Dress,Clothing,54,L,Beige,3.4,Next Day Air,Debit Card
2706,Jacket,Outerwear,81,S,Turquoise,5,Store Pickup,Credit Card
2707,Shoes,Footwear,40,S,Blue,3.1,Express,Debit Card
2708,Backpack,Accessories,88,M,Pink,4.2,Standard,Cash
2709,Dress,Clothing,94,M,Teal,3.3,Store Pickup,Debit Card
2710,Shirt,Clothing,54,S,Cyan,2.9,Standard,Credit Card
2711,Jacket,Outerwear,51,L,Purple,4.7,Standard,Bank Transfer
2712,Sunglasses,Accessories,22,L,Red,4,Standard,Venmo
2713,Jacket,Outerwear,95,L,Brown,4.6,Standard,Debit Card
2714,Coat,Outerwear,57,M,Magenta,3.8,2-Day Shipping,Debit Card
2715,Sweater,Clothing,45,S,Olive,3.6,Store Pickup,Credit Card
2716,Sneakers,Footwear,92,XL,Pink,4.1,Express,PayPal
2717,Shoes,Footwear,40,L,Black,2.7,Store Pickup,Debit Card
2718,Sunglasses,Accessories,62,XL,Beige,4.3,Free Shipping,Credit Card
2719,Shorts,Clothing,90,M,Peach,4.9,Next Day Air,Venmo
2720,Hoodie,Clothing,82,S,Peach,4.2,Free Shipping,Bank Transfer
2721,Scarf,Accessories,52,M,Peach,2.8,Store Pickup,Bank Transfer
2722,Sandals,Footwear,70,S,Teal,4.9,Free Shipping,PayPal
2723,Hat,Accessories,83,M,Green,2.8,2-Day Shipping,PayPal
2724,Shoes,Footwear,49,XL,Brown,2.9,Store Pickup,PayPal
2725,Sneakers,Footwear,91,M,Brown,2.5,Next Day Air,Debit Card
2726,Backpack,Accessories,99,S,Violet,2.7,Free Shipping,Debit Card
2727,Belt,Accessories,92,L,Blue,3.3,Free Shipping,PayPal
2728,Shirt,Clothing,87,L,Charcoal,3.7,2-Day Shipping,Credit Card
2729,Skirt,Clothing,28,M,Pink,4,Express,Debit Card
2730,Gloves,Accessories,71,S,Violet,4.1,Free Shipping,Credit Card
